Datetime,Tweet
2016-12-02 16:08:55+00:00,Uber’s new UX is extremely confusing… Ordered a UberX thinking was a UberPool. So frustrating. @Uber @Uber_Support
2016-12-02 16:07:40+00:00,Anyone in Manila experiencing a problem with their @Uber app at the moment? As in it's not opening? @Uber_Support
2016-12-02 09:48:54+00:00,Thanks for resolving the issue @Uber @Uber_Support .. though would be great if credit trips dont switch to cash without prior intimation
2016-12-02 07:59:31+00:00,@Uber_Support my uber driver is texting and reading Facebook as we are driving.... illegal in the U.K. Suggestions?
2016-12-02 04:14:06+00:00,I emailed you 5 times today with absolutely no response. So fishy.
2016-12-02 04:10:42+00:00,I need my money back ASAP. This is fraud. You guys answer emails mad quick and now you don't see it? That's a LOT of $$$$$
2016-12-02 02:40:31+00:00,. @Uber_Support had a driver cancel my trip AND you all charged me $10?! something doesn't seem right here 
2016-12-01 23:44:14+00:00,"So @Uber_Support wants to track me all the time now? Who do they think they are, @facebook?"
2016-12-01 22:32:59+00:00,run his ass over please
2016-12-01 21:28:24+00:00,ill never ride in an uber because all Taxi drivers are theives. But ill retweet if not resolved @jeremybotter
2016-12-01 19:16:37+00:00,@uber_uganda @Uber_Support why do your drivers accept trips with no fuel? Had to walk home in the dark when driver run out. So mad 
2016-12-01 16:54:37+00:00,Wondering why @Uber_Support hasn't gotten back to me about my account. This is a joke. I'd like a phone number I can call for help
2016-12-01 03:53:47+00:00,.@Uber_Support STILL GETTING EMAILS IN A FOREIGN LANGUAGE OF RIDES I AM NOT TAKING I LIVE IN ALABAMA ?? 
2016-12-01 03:40:29+00:00,just send them a link to all of your uber videos on YouTube 
2016-12-01 03:40:22+00:00,@Uber_Support tana ain't no snitch
2016-12-01 03:30:21+00:00,i am screaming
2016-12-01 02:52:48+00:00,lol i still cant get over this
2016-12-01 02:17:37+00:00,"Fuck @Uber_Support's invasive data collection, changing our location settings from ""while using app"" to Always or Never. Use @lyft instead."
2016-11-30 21:39:46+00:00,Hey @Uber_Support why do you only hire incompetent fucking people? Only riding w @AskLyft from now on
2016-11-30 13:56:49+00:00,.@dhanyarajendran lady harassed by local auto drivers for hiring @Uber taxi https://www.youtube.com/watch?v=okqxNEVYu7E #Kerala @Uber_India @Uber_Support
2016-11-30 10:31:29+00:00,@Uber_Support I had to take a black cab last night - my payment details were recognised by them
2016-11-30 09:09:39+00:00,Hey @Uber_Support change your location privacy settings. Do it like google did in the second image. 
2016-11-30 03:05:29+00:00,"Is it a coincidence that my @uber driver felt free to engage in anti-Semitic screed now, in Trump's America? I'm thinking not. @Uber_Support"
2016-11-29 22:31:01+00:00,"Left my phone in an @Uber today and saw life flash before my eyes. Thanks to @Uber_Support and @KrystenConnely, my is safe and sound . pic.twitter.com/ftVwgmSecP"
2016-11-29 21:17:09+00:00,i would never snitch
2016-11-29 19:49:36+00:00,Clear fraud case. Thanks @ArvindGaur for highlighting this @Uber_Support 
2016-11-29 18:55:54+00:00,hahaha 
2016-11-29 18:46:08+00:00,"arre! I'm saying a nice thing, not a complaint "
2016-11-29 17:12:37+00:00,"Proof of cheating @uber bill Rs63.86 (distance1.5km,29th nov) and driver charged Rs223.86,cab number DL-1RT-9409 @Uber_India @Uber_Support "
2016-11-29 17:10:47+00:00,@Uber @Uber_Support @Uber_India is brave company. never care for complains. Its against their ethics.
2016-11-29 15:17:17+00:00,"No apologies,no consumer redressal Looks like @Uber_Support is but a myth, a sleeping entity"
2016-11-29 14:37:15+00:00,savereegaur@gmail.com this is d email Id. 29th Nov dat is today
2016-11-29 09:38:42+00:00,"Cheating? Balbir Nagar to East Delhi medical,GTRoad,Shahdara 1.5km @uber cab driver DL-1RT-9409,charged Rs223.80 @Uber_India @Uber_Support"
2016-11-29 02:54:01+00:00,.@Uber_Support @Uber_CHI when does the pre-trip fare apply and when does the fare via the rate table apply?
2016-11-29 02:38:23+00:00,@Uber_Support Hi! Are you guys still delivering kittens for snuggles? :3
2016-11-28 23:55:10+00:00,"Sorry @Uber and @Uber_Support not giving you my location ""always"" in the background. Bad idea and will switch to @GrabSG if this remains"
2016-11-28 23:11:59+00:00,no. You have my feedback. Good day.
2016-11-28 23:07:36+00:00,what does your privacy policy from 2015 have to do with this change? I'm not giving you free reign of my location data 24x7!
2016-11-28 22:47:56+00:00,"@Uber_support Bring back the ""while using app"" location option or I'm done with you. "
2016-11-28 22:07:03+00:00,"@Uber_Support I lost my zoot in my uber home yesterday morning, I really hope he hasn't smoked it"
2016-11-28 19:13:13+00:00,The face of the criminal you guys hired has driver to carry your brand round Lagos! @Uber @Uber_Support @UberNigeria
2016-11-28 16:36:05+00:00,let them know Darby. That is unacceptable and you should be reimbursed immediately!
2016-11-28 16:32:23+00:00,. @Uber @Uber_Support very unhappy with customer service I've received. Wrongly charged for ride I didn't take. Only @lyft from here on out
2016-11-28 04:50:17+00:00,"Y'all I'm majorly impressed by @Uber for their response here, made me feel very safe how seriously @Uber_Support took my complaint"
2016-11-28 02:53:34+00:00,Hey @Uber_Support how do I report a driver that nearly ran me over in an intersection? He had an Uber sticker &amp; I got the plate down.
2016-11-28 02:51:23+00:00,I aint no snitch
2016-11-26 23:00:26+00:00,So sorry to hear this but @Uber will not care. Go to the police is your only chance of justice
2016-11-26 22:57:01+00:00,The law is the only way to go @Uber Will wash their hands of the entire thing.Wish your friend well
2016-11-26 21:41:34+00:00,@LondonTaxiRadio @ericgander @Uber_Support @NYDailyNews @nypost @BuzzFeedNews @ABC @KFILE simple don't get in uber
2016-11-26 21:36:47+00:00,same as in London! It's chaos!!
2016-11-26 19:20:26+00:00,They've already reached out..... And punched a guy straight in the face. Despicable on every level
2016-11-26 18:37:23+00:00,@UberOut @Uber_Support this should be a matter for the police. Have you reported this to them. Please do.
2016-11-26 18:17:37+00:00,look at his bloody face this is what an Uber driver did @NYDailyNews @nypost @BuzzFeedNews @ABC @KFILE
2016-11-26 17:50:50+00:00,he has contacted you ! Your responses have been poor at the least ! I hope this goes global !
2016-11-26 17:33:07+00:00,he has !! You have done zero!
2016-11-26 17:31:32+00:00,We'd like to look into this right away. Please have your friend reach out to us so we can connect with him directly.
2016-11-26 17:02:15+00:00,it's not !!!! This is what your driver did to a friend of mine.
2016-11-26 02:19:17+00:00,"7/ Update: @Uber_Support has refunded my wife's account, apologized and will be reevaluating the driver. "
2016-11-26 01:30:21+00:00,isn't everything in Columbus.. What did you expect. Only thing legit is the NHL arena.
2016-11-26 01:24:41+00:00,Wow @Uber in Columbus is absolutely terrible. My God... @Uber_Support
2016-11-26 01:05:01+00:00,Unacceptable behavior from a @Uber_Philly driver. Roberto - So sorry to hear about this. Hope @Uber_Support addresses this. 
2016-11-25 18:49:00+00:00,@Uber_Support uber isnt available in zone 1 london since the latest update wtf is going????
2016-11-25 12:17:15+00:00,This guy is super sweet (says he is new) but he just has no idea how to use the system. Or how pickups and drops work.
2016-11-25 12:15:53+00:00,Yaar @Uber_Support @Uber please teach your drivers some basic stuff like how to navigate and how Uber pool works
2016-11-25 12:00:07+00:00,Why d hell @Uber_Support needs to read our location Always as per new iOS update? Read when App is open make sense. We’re Humans not Cabs
2016-11-25 05:55:41+00:00,My driver is drunk and stopped the car and threw my frozen fish in the sewer because he said he didn't want it but it's mine @Uber_Support
2016-11-24 16:45:29+00:00,"@Uber_Support @Uber_India @Krisvik Book an @Olacabs. I lost hope in @Uber, 2days back. Probably they will suspend ur account."
2016-11-24 13:46:26+00:00,@Uber is such a fraud. Charging full fare for a trip that randomly ended in between. Pathetic service. @Uber_Support @UfterYou
2016-11-24 13:29:32+00:00,@Uber @Uber_Support I dislike the new ios app. Do not want give access to my location always.remove this and revert bck to old version.
2016-11-24 12:44:22+00:00,snitches get stitches
2016-11-24 03:31:28+00:00,@Uber @Uber_Support @Uber_BLR Requesting you to kindly change the old name to new name. Thanks.
2016-11-24 01:26:31+00:00,Hey @Uber_Support i need help with my account It won't accept my phone number
2016-11-24 00:43:32+00:00,"We're happy to look into this, Gayatri. Please send us a message in-app or at http://t.uber.com/contact and we'll follow up"
2016-11-23 23:56:34+00:00,.@Uber_Support um hi I did not take this ride also that is not my language can y'all help me I believe my account has been hijacked 
2016-11-23 20:44:10+00:00,get in nerd we're going to meme trump into the white house
2016-11-23 19:37:54+00:00,"WTF, @uber now only allows choice between 'Always' &amp; 'Never' in Location Services setting. No option for ""While Using the App"" @Uber_Support"
2016-11-23 16:10:32+00:00,So @Uber_Support please do something about this. I've already reported it.
2016-11-23 15:56:51+00:00,"Hey @Uber_Support, what's happening to your iOS app? Impossible to login or load the map "
2016-11-23 12:52:19+00:00,"@Uber_India @Uber_Support it has been 2yrs since d city is renamed as Bengaluru,pls update it.@CMofKarnataka FYI,city name is nt yt changed."
2016-11-23 12:46:38+00:00,@ashdonaldson Have sent more details to @Uber_Support. Sad that much bigotry has roots in misguided ignorance
2016-11-23 10:35:02+00:00,@CMofKarnataka its been 2 yrs since the name change. When are you planning to update?
2016-11-23 10:11:51+00:00,@Uber_Support @Uber_India Whn i tried to book cab suddenly it shws account locked. Help me out. Email: kamala.r.choudhary@gmail.com
2016-11-23 08:48:40+00:00,.@Uber /@Uber_Support This flat fare map for San Diego is not what shows up for the coverage map in the app when I had bought the service-_- 
2016-11-23 05:05:57+00:00,Introducing Compliments. @Uber_Support when will I have this in Australia? https://newsroom.uber.com/compliments/
2016-11-23 03:57:00+00:00,Took an @uber ride and got this charge because the driver got lost. Cust service says the charge still at est range. Damn! @Uber_Support 
2016-11-23 00:57:50+00:00,Hey @Uber_Support why does the iOS app suddenly want location always? Surely location while using the app is sufficient…
2016-11-22 18:30:52+00:00,@Uber_Support I would like to know if my Uber account is active and I can start driving right away? my license #B69691959
2016-11-22 17:03:19+00:00,"@Uber_Support @Uber_Canada @Uber_Ottawa Driver ""Alande"" doesn't pick u up, charges the ride, pretends 2 B lost: FRAUD! Calling police next."
2016-11-22 03:51:06+00:00,I drunkenly tried to sign up to be an uber driver and now they won't stop sending me emails @Uber_Support please stop i can't help u guys
2016-11-22 03:31:33+00:00,Aye @Uber_Support you thief. You charge for a trip which i did not cancel and dont even show it in the trips section for me to get a refund.
2016-11-21 18:41:16+00:00,@Uber @Uber_Support Uber Drivers in Puerto Rico are being attacked by taxi drivers. Have your team looked into it? Someone will get hurt!
2016-11-21 18:39:54+00:00,@Uber @Uber_Support Uber Drivers in Puerto Rico are still not protected. https://www.facebook.com/ElMolus/videos/10157747729675453/ (see video). Are you talking to PR goverm?
2016-11-21 17:12:14+00:00,"@Uber_BLR @Uber_Support A case study for you , how would you have handled this situation? @Ola_Bangalore @ola_supports please make note"
2016-11-21 05:11:30+00:00,"Hey @Uber_Support, I've had two Pool drivers cancel on me at JFK and meanwhile Uber X fares have risen from $55 to $115. Not good."
2016-11-21 04:39:39+00:00,@Uber_Support is this legal
2016-11-20 19:35:26+00:00,I feel personally victimized..
2016-11-20 19:10:03+00:00,Hey @Uber_Support what's the deal with 2 drivers in a row accepting my ride then calling and telling me to cancel?
2016-11-20 17:31:37+00:00,@Uber_Support @UberUKsupport sorry to hear about this Declan. Do you have the reference number?
2016-11-20 12:27:54+00:00,The usual email for @UberUK help isn't working! Can someone give me the correct email? @Uber_Support 
2016-11-20 08:36:22+00:00,Honest to god this happened and I called @Uber_Support bc what else can you do? Man. What a way to end an otherwise enjoyable evening.
2016-11-20 05:36:07+00:00,".@Uber_Support Would love to use your service, can you tell my why my payment is denied? And I can't get an email with a password reset?"
2016-11-20 04:21:15+00:00,hi um @Uber_Support this was my uber driver. he called me fat and dusty and said i should just walk because i could use the exercise :/ 
2016-11-20 04:03:38+00:00,my name is not Kyle. But good to know you take customer support seriously.
2016-11-19 22:52:29+00:00,Not sure why our @UberEATS says we are not accepting orders!!! We've tried everything !!! Please help. @Uber_Support
